"","Date","Day","Hour","Lat","Long","Type","Severity"
"549",2011-02-02,"Wednesday","20:15",-19.9494998402736,-43.9682648771821,"Collision","Nonfatal"
"550",2011-02-02,"Wednesday","21:50",-19.8315176146358,-43.9288968282748,"Running over","Nonfatal"
"551",2011-02-02,"Wednesday","22:00",-19.8419541907639,-43.9689594352178,"Collision","Nonfatal"
"552",2011-02-02,"Wednesday","22:40",-19.8892335120335,-43.9296414631306,"Running over","Nonfatal"
"553",2011-02-02,"Wednesday","23:00",-19.8316620722303,-43.9875528382643,"Running over","Nonfatal"
"554",2011-02-02,"Wednesday","23:20",-19.8746117936121,-43.9765053549202,"Collision","Nonfatal"
"555",2011-02-20,"Sunday","00:05",-19.8186691867527,-43.9463422520527,"Collision","Nonfatal"
"556",2011-02-20,"Sunday","01:00",-19.9601849471031,-43.9992370800921,"Running over","Fatal"
"557",2011-02-20,"Sunday","03:00",-19.9854723486555,-44.0054758224846,"Collision","Nonfatal"
"558",2011-02-20,"Sunday","03:00",-19.9854723486555,-44.0054758224846,"Collision","Nonfatal"
"559",2011-02-20,"Sunday","03:20",-19.935264222791,-43.9454708558083,"Collision","Nonfatal"
"560",2011-02-20,"Sunday","03:20",-19.935264222791,-43.9454708558083,"Collision","Nonfatal"
"561",2011-02-20,"Sunday","03:20",-19.935264222791,-43.9454708558083,"Collision","Nonfatal"
"562",2011-02-20,"Sunday","03:20",-19.935264222791,-43.9454708558083,"Collision","Nonfatal"
"563",2011-02-20,"Sunday","03:30",-19.8470242580163,-43.932206514453,"Collision","Nonfatal"
"564",2011-02-20,"Sunday","04:00",-19.8617762775287,-43.9323142865836,"Collision","Fatal"
"565",2011-02-20,"Sunday","05:20",-19.9478953077734,-43.9178058297583,"Collision","Nonfatal"
"566",2011-02-20,"Sunday","06:00",-19.8663177559316,-43.975737529197,"Collision","Nonfatal"
"567",2011-02-20,"Sunday","07:30",-19.92779988033,-43.9861931826497,"Running over","Nonfatal"
"568",2011-02-20,"Sunday","07:52",-19.8751093546484,-43.9053774666701,"Running over","Nonfatal"
"569",2011-02-20,"Sunday","08:20",-19.9818544925166,-44.009693430103,"Collision","Nonfatal"
"570",2011-02-20,"Sunday","08:35",-19.8646289533113,-43.9269510240218,"Collision","Nonfatal"
"571",2011-02-20,"Sunday","09:00",-19.9027406817599,-43.9323449967281,"Collision","Nonfatal"
"572",2011-02-20,"Sunday","09:10",-19.9240084481073,-43.9272186617804,"Collision","Nonfatal"
"573",2011-02-20,"Sunday","09:10",-19.9240084481073,-43.9272186617804,"Collision","Nonfatal"
"574",2011-02-20,"Sunday","09:10",-19.9240084481073,-43.9272186617804,"Collision","Nonfatal"
"575",2011-02-20,"Sunday","11:15",-19.8203670602741,-43.9642661040181,"Collision","Nonfatal"
"576",2011-02-20,"Sunday","13:00",-19.9299846679626,-43.9611224899081,"Collision","Nonfatal"
"577",2011-02-20,"Sunday","13:00",-19.9299846679626,-43.9611224899081,"Collision","Nonfatal"
"578",2011-02-20,"Sunday","13:00",-19.9299846679626,-43.9611224899081,"Collision","Nonfatal"
"579",2011-02-20,"Sunday","14:00",-19.8753975356251,-43.9876836829645,"Collision","Nonfatal"
"580",2011-02-20,"Sunday","14:00",-19.8753975356251,-43.9876836829645,"Collision","Nonfatal"
"581",2011-02-20,"Sunday","14:30",-19.910392110055,-43.8896844151941,"Collision","Nonfatal"
"582",2011-02-20,"Sunday","15:00",-19.8087405231218,-43.991650755501,"Running over","Nonfatal"
"583",2011-02-20,"Sunday","15:15",-19.8672995469042,-43.9019368670944,"Collision","Nonfatal"
"584",2011-02-20,"Sunday","16:00",-19.8999704052949,-43.95777125895,"Collision","Nonfatal"
"585",2011-02-20,"Sunday","16:40",-19.9539627860623,-43.9996825331276,"Running over","Nonfatal"
"586",2011-02-20,"Sunday","17:00",-19.8267522926759,-44.0056810500871,"Collision","Nonfatal"
"587",2011-02-20,"Sunday","17:20",-19.8529978159337,-43.892631375555,"Running over","Nonfatal"
"588",2011-02-20,"Sunday","17:30",-19.9805456031321,-44.0290934837842,"Collision","Nonfatal"
"589",2011-02-20,"Sunday","17:30",-19.9800640813714,-44.0556143417242,"Collision","Nonfatal"
"590",2011-02-20,"Sunday","18:40",-19.8021172771399,-43.9862050305918,"Collision","Nonfatal"
"591",2011-02-20,"Sunday","19:20",-19.7842683972817,-43.982925402233,"Collision","Nonfatal"
"592",2011-02-20,"Sunday","20:17",-19.8901386439405,-43.9662176119644,"Collision","Nonfatal"
"593",2011-02-20,"Sunday","23:00",-19.9185908959055,-43.9547332378675,"Collision","Nonfatal"
"594",2011-02-20,"Sunday","23:00",-19.9185908959055,-43.9547332378675,"Collision","Nonfatal"
"595",2011-02-20,"Sunday","23:30",-19.9175709343274,-43.9468741217289,"Running over","Nonfatal"
"596",2011-02-20,"Sunday","23:40",-19.9513803489795,-43.9920060951867,"Collision","Nonfatal"
"597",2011-02-21,"Monday","05:00",-19.8759448893862,-43.9282016024982,"Running over","Nonfatal"
"598",2011-02-21,"Monday","06:05",-19.8615622436011,-43.9580112312426,"Collision","Nonfatal"
"599",2011-02-21,"Monday","06:40",-19.8831163843828,-43.9503076845301,"Collision","Nonfatal"
"600",2011-02-21,"Monday","06:59",-19.8883198732718,-43.9496726897585,"Running over","Nonfatal"
"601",2011-02-21,"Monday","07:00",-19.84344096132,-43.9329703373063,"Running over","Nonfatal"
"602",2011-02-21,"Monday","07:00",-19.84344096132,-43.9329703373063,"Running over","Nonfatal"
"603",2011-02-21,"Monday","07:00",-19.9864069851933,-44.0049423648899,"Collision","Nonfatal"
"604",2011-02-21,"Monday","07:00",-19.9864069851933,-44.0049423648899,"Collision","Nonfatal"
"605",2011-02-21,"Monday","07:00",-19.9864069851933,-44.0049423648899,"Collision","Nonfatal"
"606",2011-02-21,"Monday","07:00",-19.916437113259,-43.9633518481635,"Collision","Nonfatal"
"607",2011-02-21,"Monday","07:30",-19.9183301421999,-43.955996696324,"Running over","Nonfatal"
"608",2011-02-21,"Monday","07:30",-19.9183301421999,-43.955996696324,"Running over","Nonfatal"
"609",2011-02-21,"Monday","07:30",-19.9183301421999,-43.955996696324,"Running over","Nonfatal"
"610",2011-02-21,"Monday","07:50",-20.0092674043373,-44.0332978351305,"Collision","Nonfatal"
"611",2011-02-21,"Monday","08:00",-19.9281353999261,-43.9827660306982,"Collision","Nonfatal"
"612",2011-02-21,"Monday","09:00",-19.9033123507183,-43.9762796704847,"Collision","Nonfatal"
"613",2011-02-21,"Monday","09:00",-19.9033123507183,-43.9762796704847,"Collision","Nonfatal"
"614",2011-02-21,"Monday","10:10",-19.86134760038,-43.9538850416193,"Collision","Nonfatal"
"615",2011-02-21,"Monday","10:10",-19.86134760038,-43.9538850416193,"Collision","Nonfatal"
"616",2011-02-21,"Monday","10:25",-19.9179248636235,-43.9554528917316,"Collision","Nonfatal"
"617",2011-02-21,"Monday","10:30",-20.002861807713,-44.0037227997843,"Collision","Nonfatal"
"618",2011-02-21,"Monday","10:30",-20.002861807713,-44.0037227997843,"Collision","Nonfatal"
"619",2011-02-21,"Monday","11:45",-19.9623835847382,-43.956053258484,"Collision","Nonfatal"
"620",2011-02-21,"Monday","13:00",-19.8052970991651,-43.939641017083,"Collision","Nonfatal"
"621",2011-02-21,"Monday","13:00",-19.8817742897078,-43.9142413387839,"Collision","Nonfatal"
"622",2011-02-21,"Monday","13:00",-19.8458158125582,-43.9334412866672,"Collision","Nonfatal"
"623",2011-02-21,"Monday","14:30",-19.9925630431576,-44.0065981759343,"Collision","Nonfatal"
"624",2011-02-21,"Monday","14:45",-19.9251069375261,-43.944095592319,"Collision","Nonfatal"
"625",2011-02-21,"Monday","14:45",-19.9251069375261,-43.944095592319,"Collision","Nonfatal"
"626",2011-02-21,"Monday","15:30",-19.9297186014571,-43.9638985131371,"Collision","Nonfatal"
"627",2011-02-21,"Monday","15:30",-19.9297186014571,-43.9638985131371,"Collision","Nonfatal"
"628",2011-02-21,"Monday","15:30",-19.91388621374,-43.9368961089239,"Collision","Nonfatal"
"629",2011-02-21,"Monday","15:30",-19.9142357976491,-43.8949355456033,"Collision","Nonfatal"
"630",2011-02-21,"Monday","16:30",-19.8390106662769,-43.9176364277145,"Running over","Nonfatal"
"631",2011-02-21,"Monday","17:25",-19.8548412112696,-43.896385253981,"Collision","Nonfatal"
"632",2011-02-21,"Monday","17:50",-19.8835159578718,-43.9504026687392,"Collision","Nonfatal"
"633",2011-02-21,"Monday","19:00",-19.9195753290955,-43.9563950314935,"Collision","Nonfatal"
"634",2011-02-21,"Monday","19:00",-19.9526818403354,-43.9932474379305,"Running over","Nonfatal"
"635",2011-02-21,"Monday","19:30",-19.8856715266215,-43.8987538209965,"Collision","Nonfatal"
"636",2011-02-21,"Monday","19:30",-19.8856715266215,-43.8987538209965,"Collision","Nonfatal"
"637",2011-02-21,"Monday","19:50",-19.8904391060072,-43.9282559826842,"Collision","Nonfatal"
"638",2011-02-21,"Monday","21:10",-19.8044612000468,-43.9703804260679,"Collision","Nonfatal"
"639",2011-02-22,"Tuesday","07:15",-19.9673264092835,-43.9879011445885,"Collision","Nonfatal"
"640",2011-02-22,"Tuesday","07:55",-19.9097320129214,-43.9288381774053,"Collision","Nonfatal"
"641",2011-02-22,"Tuesday","07:55",-19.9097320129214,-43.9288381774053,"Collision","Nonfatal"
"642",2011-02-22,"Tuesday","08:00",-19.9121188244659,-43.9781409343759,"Running over","Nonfatal"
"643",2011-02-22,"Tuesday","08:20",-19.9788073908892,-44.0271288999523,"Running over","Nonfatal"
"644",2011-02-22,"Tuesday","09:00",-19.9252371186869,-43.9341606877407,"Running over","Nonfatal"
"645",2011-02-22,"Tuesday","09:05",-19.91388621374,-43.9368961089239,"Collision","Nonfatal"
"646",2011-02-22,"Tuesday","09:05",-19.91388621374,-43.9368961089239,"Collision","Nonfatal"
"647",2011-02-22,"Tuesday","09:05",-19.91388621374,-43.9368961089239,"Collision","Nonfatal"
"648",2011-02-22,"Tuesday","09:05",-19.91388621374,-43.9368961089239,"Collision","Nonfatal"
"649",2011-02-22,"Tuesday","09:05",-19.91388621374,-43.9368961089239,"Collision","Nonfatal"
"650",2011-02-22,"Tuesday","10:00",-19.9350425745913,-43.9302492227239,"Running over","Nonfatal"
"651",2011-02-22,"Tuesday","10:00",-19.9350425745913,-43.9302492227239,"Running over","Nonfatal"
"652",2011-02-22,"Tuesday","10:00",-19.9350425745913,-43.9302492227239,"Running over","Nonfatal"
"653",2011-02-22,"Tuesday","10:00",-19.8195348048136,-43.9733913793119,"Collision","Nonfatal"
"654",2011-02-22,"Tuesday","10:30",-19.9218869122651,-43.9362420789319,"Collision","Nonfatal"
"655",2011-02-22,"Tuesday","10:30",-19.9218869122651,-43.9362420789319,"Collision","Nonfatal"
"656",2011-02-22,"Tuesday","10:30",-19.9577614172624,-43.951007150875,"Collision","Nonfatal"
"657",2011-02-22,"Tuesday","11:00",-19.9490735482691,-43.9509168338037,"Collision","Nonfatal"
"658",2011-02-22,"Tuesday","11:00",-19.7967310284866,-43.995339253343,"Collision","Nonfatal"
"659",2011-02-22,"Tuesday","11:40",-19.8164459928652,-43.9571071859591,"Collision","Nonfatal"
"660",2011-02-22,"Tuesday","12:00",-19.919816381407,-43.9550690207731,"Collision","Nonfatal"
"661",2011-02-22,"Tuesday","12:00",-19.919816381407,-43.9550690207731,"Collision","Nonfatal"
"662",2011-02-22,"Tuesday","12:00",-19.919816381407,-43.9550690207731,"Collision","Nonfatal"
"663",2011-02-22,"Tuesday","12:00",-19.923645246641,-43.9086391885339,"Collision","Nonfatal"
"664",2011-02-22,"Tuesday","12:40",-19.8734104075106,-43.9769930986807,"Running over","Nonfatal"
"665",2011-02-22,"Tuesday","12:40",-19.8734104075106,-43.9769930986807,"Running over","Nonfatal"
"666",2011-02-22,"Tuesday","13:40",-19.9042321074498,-43.8891809846338,"Collision","Nonfatal"
"667",2011-02-22,"Tuesday","13:40",-19.9042321074498,-43.8891809846338,"Collision","Nonfatal"
"668",2011-02-22,"Tuesday","14:00",-19.9059576507481,-43.9100609483238,"Collision","Nonfatal"
"669",2011-02-22,"Tuesday","15:00",-19.9536683408317,-43.9589492139889,"Collision","Nonfatal"
"670",2011-02-22,"Tuesday","15:05",-19.8236087390599,-43.9961083609213,"Collision","Nonfatal"
"671",2011-02-22,"Tuesday","15:30",-19.921438790356,-43.9217606668161,"Running over","Nonfatal"
"672",2011-02-22,"Tuesday","15:30",-19.9371710142902,-43.9322215973877,"Collision","Nonfatal"
"673",2011-02-22,"Tuesday","15:40",-19.9134034256,-43.8909257530066,"Collision","Nonfatal"
"674",2011-02-22,"Tuesday","15:40",-19.9134034256,-43.8909257530066,"Collision","Nonfatal"
"675",2011-02-22,"Tuesday","15:59",-19.8699854528856,-44.0161112704382,"Collision","Nonfatal"
"676",2011-02-22,"Tuesday","15:59",-19.8699854528856,-44.0161112704382,"Collision","Nonfatal"
"677",2011-02-22,"Tuesday","16:20",-19.8191211747448,-43.9514417269868,"Collision","Nonfatal"
"678",2011-02-22,"Tuesday","16:20",-19.8191211747448,-43.9514417269868,"Collision","Nonfatal"
"679",2011-02-22,"Tuesday","16:30",-19.8909541489611,-43.9653374528014,"Running over","Nonfatal"
"680",2011-02-22,"Tuesday","17:00",-19.8026951776995,-43.9957839338801,"Running over","Nonfatal"
"681",2011-02-22,"Tuesday","17:00",-19.9960905697101,-44.0332164660688,"Running over","Nonfatal"
"682",2011-02-22,"Tuesday","17:09",-19.9069030521278,-43.9430647307699,"Running over","Nonfatal"
"683",2011-02-22,"Tuesday","17:10",-19.9255663528747,-43.9262753952468,"Running over","Nonfatal"
"684",2011-02-22,"Tuesday","17:10",-19.9255663528747,-43.9262753952468,"Running over","Nonfatal"
"685",2011-02-22,"Tuesday","17:40",-19.8835159578718,-43.9504026687392,"Collision","Nonfatal"
"686",2011-02-22,"Tuesday","18:00",-19.8280263486315,-43.9661167658081,"Collision","Nonfatal"
"687",2011-02-22,"Tuesday","18:03",-19.8759448893862,-43.9282016024982,"Collision","Nonfatal"
"688",2011-02-22,"Tuesday","18:30",-19.8933925875782,-43.998267617906,"Collision","Nonfatal"
"689",2011-02-22,"Tuesday","18:40",-19.9416384698906,-44.0010449489639,"Running over","Nonfatal"
"690",2011-02-22,"Tuesday","18:40",-19.9841717385138,-44.0527009280602,"Collision","Nonfatal"
"691",2011-02-22,"Tuesday","18:40",-19.9841717385138,-44.0527009280602,"Collision","Nonfatal"
"692",2011-02-22,"Tuesday","19:00",-19.9178728609263,-43.9311192911941,"Running over","Nonfatal"
"693",2011-02-22,"Tuesday","19:00",-19.9008288045331,-43.9122736439857,"Collision","Nonfatal"
"694",2011-02-22,"Tuesday","22:20",-19.9297119501723,-43.9727141367507,"Running over","Nonfatal"
"695",2011-02-22,"Tuesday","22:20",-19.9297119501723,-43.9727141367507,"Running over","Nonfatal"
"696",2011-02-22,"Tuesday","23:30",-19.9221977656862,-43.9239661649958,"Collision","Nonfatal"
"697",2011-02-23,"Wednesday","06:50",-19.9773298030255,-44.003371843536,"Collision","Nonfatal"
"698",2011-02-23,"Wednesday","06:50",-19.9773298030255,-44.003371843536,"Collision","Nonfatal"
"699",2011-02-23,"Wednesday","06:50",-19.9773298030255,-44.003371843536,"Collision","Nonfatal"
"700",2011-02-23,"Wednesday","06:50",-19.9667013004327,-43.9611149373027,"Collision","Nonfatal"
"701",2011-02-23,"Wednesday","06:50",-19.9667013004327,-43.9611149373027,"Collision","Nonfatal"
"702",2011-02-23,"Wednesday","06:50",-19.9667013004327,-43.9611149373027,"Collision","Nonfatal"
"703",2011-02-23,"Wednesday","07:00",-19.9002814349391,-43.9658746458204,"Collision","Nonfatal"
"704",2011-02-23,"Wednesday","07:00",-19.9343474639931,-43.9931337619627,"Running over","Nonfatal"
"705",2011-02-23,"Wednesday","08:00",-19.8338240465494,-43.9015201110984,"Collision","Nonfatal"
"706",2011-02-23,"Wednesday","08:00",-19.8338240465494,-43.9015201110984,"Collision","Nonfatal"
"707",2011-02-23,"Wednesday","08:30",-19.8971521309483,-43.9272738231746,"Running over","Nonfatal"
"708",2011-02-23,"Wednesday","08:30",-19.9322811520917,-43.9308829232627,"Collision","Nonfatal"
"709",2011-02-23,"Wednesday","09:00",-19.8459092122659,-43.9322435738968,"Collision","Nonfatal"
"710",2011-02-23,"Wednesday","09:00",-19.8459092122659,-43.9322435738968,"Collision","Nonfatal"
"711",2011-02-23,"Wednesday","11:30",-19.9392861094857,-43.9396981693979,"Running over","Nonfatal"
"712",2011-02-23,"Wednesday","11:45",-19.913362399273,-44.0027962608965,"Collision","Nonfatal"
"713",2011-02-23,"Wednesday","12:30",-19.904184825627,-43.9390490497068,"Collision","Nonfatal"
"714",2011-02-23,"Wednesday","12:30",-19.904184825627,-43.9390490497068,"Collision","Nonfatal"
"715",2011-02-23,"Wednesday","14:30",-19.8693834440572,-44.0164468752633,"Collision","Nonfatal"
"716",2011-02-23,"Wednesday","14:30",-19.8693834440572,-44.0164468752633,"Collision","Nonfatal"
"717",2011-02-23,"Wednesday","14:35",-19.987518815258,-44.0417985865246,"Running over","Nonfatal"
"718",2011-02-23,"Wednesday","15:30",-19.9219697821884,-43.9629135671485,"Collision","Nonfatal"
"719",2011-02-23,"Wednesday","15:50",-19.9719396367064,-44.0145750327519,"Collision","Nonfatal"
"720",2011-02-23,"Wednesday","16:00",-19.9216488308642,-43.9363940478177,"Collision","Nonfatal"
"721",2011-02-23,"Wednesday","16:20",-19.9117121604599,-43.9190275352323,"Collision","Nonfatal"
"722",2011-02-23,"Wednesday","16:20",-19.9117121604599,-43.9190275352323,"Collision","Nonfatal"
"723",2011-02-23,"Wednesday","16:31",-19.9916404837036,-44.0401327037923,"Collision","Nonfatal"
"724",2011-02-23,"Wednesday","17:00",-19.9372377874344,-43.9266886060475,"Running over","Nonfatal"
"725",2011-02-23,"Wednesday","17:00",-19.9589791953095,-43.9998084015961,"Collision","Nonfatal"
"726",2011-02-23,"Wednesday","18:00",-19.8874600378227,-44.0143013458028,"Collision","Nonfatal"
"727",2011-02-23,"Wednesday","18:00",-19.8981741179121,-43.9265203278305,"Collision","Nonfatal"
"728",2011-02-23,"Wednesday","18:00",-19.8981741179121,-43.9265203278305,"Collision","Nonfatal"
"729",2011-02-23,"Wednesday","19:59",-19.9245633494287,-43.9945212694907,"Collision","Nonfatal"
"730",2011-02-23,"Wednesday","20:05",-19.8917211758256,-43.9278378642047,"Collision","Nonfatal"
"731",2011-02-23,"Wednesday","20:20",-19.8286001334976,-43.9953418880113,"Collision","Nonfatal"
"732",2011-02-23,"Wednesday","20:40",-19.9216043738383,-43.9590780869775,"Collision","Nonfatal"
"733",2011-02-23,"Wednesday","21:15",-19.953203192399,-43.9251657962143,"Collision","Nonfatal"
"734",2011-02-23,"Wednesday","21:40",-19.8970625376077,-43.8994170742564,"Collision","Nonfatal"
"735",2011-02-23,"Wednesday","22:20",-19.9396612344219,-43.9251839746419,"Collision","Nonfatal"
"736",2011-02-23,"Wednesday","22:35",-19.9057874247133,-43.96347281859,"Collision","Nonfatal"
"737",2011-02-23,"Wednesday","22:35",-19.9139221810233,-43.9954945912754,"Collision","Nonfatal"
"738",2011-02-24,"Thursday","03:00",-19.9073230416944,-43.9624825875326,"Collision","Nonfatal"
"739",2011-02-24,"Thursday","04:30",-19.904736498453,-43.9353217119414,"Collision","Nonfatal"
"740",2011-02-24,"Thursday","05:00",-19.8391756674974,-43.9662513542628,"Collision","Nonfatal"
"741",2011-02-24,"Thursday","06:20",-19.7880621849049,-43.9891256109351,"Collision","Nonfatal"
"742",2011-02-24,"Thursday","06:20",-19.7880621849049,-43.9891256109351,"Collision","Nonfatal"
"743",2011-02-24,"Thursday","07:15",-19.9666906878813,-43.9581028852454,"Collision","Nonfatal"
"744",2011-02-24,"Thursday","07:20",-19.8109695922365,-43.9442441951972,"Collision","Nonfatal"
"745",2011-02-24,"Thursday","08:06",-19.9305765160158,-43.9693184641999,"Running over","Nonfatal"
"746",2011-02-24,"Thursday","10:09",-19.8061643485624,-43.9814610026809,"Collision","Nonfatal"
"747",2011-02-24,"Thursday","10:40",-19.8744088635503,-43.9997628807156,"Collision","Nonfatal"
"748",2011-02-24,"Thursday","11:00",-19.8445307636903,-43.9438570966313,"Collision","Nonfatal"
"749",2011-02-24,"Thursday","11:20",-19.978999084395,-43.9979418465997,"Collision","Nonfatal"
"750",2011-02-24,"Thursday","11:20",-19.978999084395,-43.9979418465997,"Collision","Nonfatal"
"751",2011-02-24,"Thursday","11:20",-19.9190592195509,-43.9379932538696,"Collision","Nonfatal"
"752",2011-02-24,"Thursday","11:30",-19.8206788975513,-43.9965609930651,"Collision","Nonfatal"
"753",2011-02-24,"Thursday","11:30",-19.9933307881738,-44.0544881528951,"Collision","Nonfatal"
"754",2011-02-24,"Thursday","13:05",-19.9279316436355,-43.9379697226426,"Collision","Nonfatal"
"755",2011-02-24,"Thursday","13:05",-19.9279316436355,-43.9379697226426,"Collision","Nonfatal"
"756",2011-02-24,"Thursday","13:15",-19.9132220763389,-43.9791316003495,"Collision","Nonfatal"
"757",2011-02-24,"Thursday","15:00",-19.8110897824203,-43.9359032065665,"Running over","Nonfatal"
"758",2011-02-24,"Thursday","15:05",-19.920594424526,-43.9458222984878,"Collision","Nonfatal"
"759",2011-02-24,"Thursday","15:05",-19.920594424526,-43.9458222984878,"Collision","Nonfatal"
"760",2011-02-24,"Thursday","15:05",-19.920594424526,-43.9458222984878,"Collision","Nonfatal"
"761",2011-02-24,"Thursday","15:45",-19.922819898633,-43.9427808851695,"Running over","Nonfatal"
"762",2011-02-24,"Thursday","16:01",-19.8142098091542,-43.9630612868923,"Running over","Nonfatal"
"763",2011-02-24,"Thursday","16:30",-19.9342919664019,-43.9245123087091,"Collision","Nonfatal"
"764",2011-02-24,"Thursday","17:00",-19.8908242359104,-43.9569647552181,"Collision","Nonfatal"
"765",2011-02-24,"Thursday","17:15",-19.955111749266,-43.9400108444573,"Collision","Nonfatal"
"766",2011-02-24,"Thursday","17:20",-19.8875875831066,-44.0141962499703,"Collision","Nonfatal"
"767",2011-02-24,"Thursday","17:25",-19.9956465836059,-44.0365236255662,"Collision","Nonfatal"
"768",2011-02-24,"Thursday","17:50",-19.9421048045152,-43.9333687609505,"Running over","Nonfatal"
"769",2011-02-24,"Thursday","18:00",-19.9164559121194,-43.9634301599787,"Collision","Nonfatal"
"770",2011-02-24,"Thursday","19:30",-19.946575194884,-43.9270488059779,"Collision","Nonfatal"
"771",2011-02-24,"Thursday","19:30",-19.946575194884,-43.9270488059779,"Collision","Nonfatal"
"772",2011-02-24,"Thursday","21:00",-19.9654501236103,-43.9672102155439,"Running over","Nonfatal"
"773",2011-02-24,"Thursday","21:30",-19.8444805210169,-43.9325643332192,"Collision","Nonfatal"
"774",2011-02-24,"Thursday","23:30",-19.8431763718054,-43.9592530765904,"Collision","Nonfatal"
"775",2011-02-24,"Thursday","23:36",-19.8918223587773,-43.9126423548751,"Collision","Nonfatal"
"776",2011-02-25,"Friday","01:00",-19.9146217097064,-43.975048938986,"Collision","Nonfatal"
"777",2011-02-25,"Friday","01:00",-19.9146217097064,-43.975048938986,"Collision","Nonfatal"
"778",2011-02-25,"Friday","06:40",-19.9028845222086,-43.930613861192,"Running over","Nonfatal"
"779",2011-02-25,"Friday","06:40",-19.9361580315642,-44.0248687826746,"Collision","Nonfatal"
"780",2011-02-25,"Friday","07:20",-19.91607812446,-43.9436228411551,"Collision","Nonfatal"
"781",2011-02-25,"Friday","07:20",-19.90375543254,-44.0124500072839,"Collision","Nonfatal"
"782",2011-02-25,"Friday","08:00",-19.8788455182717,-43.9303397085854,"Collision","Nonfatal"
"783",2011-02-25,"Friday","08:00",-19.8788455182717,-43.9303397085854,"Collision","Nonfatal"
"784",2011-02-25,"Friday","08:00",-19.9388722283235,-43.9155014576017,"Collision","Nonfatal"
"785",2011-02-25,"Friday","08:34",-19.9396244431865,-43.9737220191184,"Collision","Nonfatal"
"786",2011-02-25,"Friday","09:30",-19.9906287683809,-44.0326882612527,"Collision","Nonfatal"
"787",2011-02-25,"Friday","10:10",-19.9240341519833,-43.9493121875028,"Collision","Nonfatal"
"788",2011-02-25,"Friday","10:30",-19.8335068924292,-43.9352211923976,"Collision","Nonfatal"
"789",2011-02-25,"Friday","10:48",-19.9251409405864,-43.9352998786852,"Running over","Nonfatal"
"790",2011-02-25,"Friday","11:40",-19.9295182429474,-43.9590213017819,"Collision","Nonfatal"
"791",2011-02-25,"Friday","11:50",-19.9207959186035,-43.9419589641998,"Collision","Nonfatal"
"792",2011-02-25,"Friday","12:46",-19.8663891593131,-43.9873450001659,"Running over","Nonfatal"
"793",2011-02-25,"Friday","13:18",-19.9196758722153,-43.9586409223259,"Running over","Nonfatal"
"794",2011-02-25,"Friday","13:20",-19.9144962186041,-43.9816728531918,"Collision","Nonfatal"
"795",2011-02-25,"Friday","13:30",-19.8702739726005,-44.0113789515619,"Running over","Nonfatal"
"796",2011-02-25,"Friday","14:00",-19.8175310779662,-43.9676625056955,"Collision","Nonfatal"
"797",2011-02-25,"Friday","14:00",-19.9290425491718,-43.956761396141,"Collision","Nonfatal"
"798",2011-02-25,"Friday","14:00",-19.945514196176,-43.945581874689,"Collision","Nonfatal"
"799",2011-02-25,"Friday","14:00",-19.945514196176,-43.945581874689,"Collision","Nonfatal"
"800",2011-02-25,"Friday","14:50",-19.9304568558245,-43.9332251017853,"Collision","Nonfatal"
"801",2011-02-25,"Friday","15:00",-19.9419359796275,-43.948669060476,"Collision","Nonfatal"
"802",2011-02-25,"Friday","15:00",-19.9419359796275,-43.948669060476,"Collision","Nonfatal"
"803",2011-02-25,"Friday","15:05",-19.9257016188699,-43.9470131681816,"Collision","Nonfatal"
"804",2011-02-25,"Friday","15:30",-19.8744088635503,-43.9997628807156,"Collision","Nonfatal"
"805",2011-02-25,"Friday","15:50",-19.9227885173381,-43.9454992589127,"Collision","Nonfatal"
"806",2011-02-25,"Friday","15:50",-19.9227885173381,-43.9454992589127,"Collision","Nonfatal"
"807",2011-02-25,"Friday","15:50",-19.9740258665004,-43.9407135233601,"Collision","Nonfatal"
"808",2011-02-25,"Friday","16:00",-19.9428615459782,-44.0034426800774,"Collision","Nonfatal"
"809",2011-02-25,"Friday","16:15",-19.9227434121811,-43.9798724412059,"Collision","Nonfatal"
"810",2011-02-25,"Friday","16:20",-19.9116163204867,-44.0213701892453,"Running over","Nonfatal"
"811",2011-02-25,"Friday","16:20",-19.9116163204867,-44.0213701892453,"Running over","Nonfatal"
"812",2011-02-25,"Friday","16:20",-19.9116163204867,-44.0213701892453,"Running over","Nonfatal"
"813",2011-02-25,"Friday","16:20",-19.9116163204867,-44.0213701892453,"Running over","Nonfatal"
"814",2011-02-25,"Friday","16:45",-19.9157899216085,-43.9360355211908,"Collision","Nonfatal"
"815",2011-02-25,"Friday","16:45",-19.9157899216085,-43.9360355211908,"Collision","Nonfatal"
"816",2011-02-25,"Friday","17:00",-19.9347174634399,-43.9262027763621,"Collision","Nonfatal"
"817",2011-02-25,"Friday","17:00",-19.8588070929433,-43.8968092495454,"Collision","Nonfatal"
"818",2011-02-25,"Friday","17:20",-19.9071893715387,-43.9832107447604,"Collision","Nonfatal"
"819",2011-02-25,"Friday","17:20",-19.8878686212932,-43.9288943291085,"Collision","Nonfatal"
"820",2011-02-25,"Friday","18:00",-19.9163136591105,-43.8872523666653,"Collision","Nonfatal"
"821",2011-02-25,"Friday","18:00",-19.9163136591105,-43.8872523666653,"Collision","Nonfatal"
"822",2011-02-25,"Friday","18:00",-19.9163136591105,-43.8872523666653,"Collision","Nonfatal"
"823",2011-02-25,"Friday","18:00",-19.9163136591105,-43.8872523666653,"Collision","Nonfatal"
